scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
labeled-data,healthy2,img089.png,901.6373700491326,380.9719806540706,921.3200418590146,187.72393015704813,783.5413391898412,150.14792033818264,549.1386112721565,110.7825767184188,221.69052570775733,137.6225837318941,799.6453433979264,502.64667911515886,636.815967516176,475.80667210168343,851.5360236239787,638.6360479834339,593.8719562946154,599.2707043636701,357.67989457603244,611.7960409699585,135.80250326463624,592.1133691600767,250.31986652213106,441.80932988461467,176.95718068529845,397.07598486215585
labeled-data,healthy2,img100.png,953.528050275185,388.12931585766404,935.6347122662014,196.67059916153988,787.1200067916379,155.51592174087773,559.8746140775467,105.41457531572371,219.90119190685897,132.25458232919908,747.7546631718741,509.8040143187523,597.4506238964121,479.38533970348016,771.0160025835527,636.8467141825356,529.4559394622746,590.3240353591782,278.94920733650474,610.0067071690603,309.3678819517768,574.220031151093,212.74385670326558,438.23066228281795,,
labeled-data,healthy2,img109.png,1053.730743125493,380.9719806540706,989.3147262931521,194.88126536064152,812.1706800042149,159.0945893426744,554.5066126748516,112.57191051931716,250.31986652213106,135.83324993099575,679.7599787377366,509.8040143187523,796.0666757961296,484.75334110617524,669.0239759323464,636.8467141825356,742.386661769179,583.166700155585,171.58917928260337,618.953376173552,436.4105818155601,599.2707043636701,175.1678468844001,418.5479904729361,,
labeled-data,healthy2,img131.png,1102.0427557497485,348.7639722379002,1021.5227347093225,180.56659495345468,837.2213532167918,135.83324993099575,588.5039548919203,85.73190350584179,270.002538332013,108.99324291752043,760.2799997781625,488.33200870797197,,,643.9733027197694,554.5373593412112,745.9653293709757,602.8493719654668,475.7759237288822,601.0600381645684,257.47720001928275,572.4306973501946,363.04789427228576,431.0733270792245,234.21586060760416,388.1293158576639
labeled-data,healthy2,img135.png,1094.8854188397133,359.49997504329025,1023.3120668037792,187.72393015704807,828.2746825058584,134.0439161300974,588.5039531854787,82.15323590404506,262.84520142197783,116.15057812111382,810.3813444968748,472.2280044998867,710.1786516465669,482.9640073052769,742.3866600627373,574.220031151093,706.5999840447702,599.2707043636699,443.5679153127118,595.6920367618732,225.26919160311238,570.6413635492963,332.6292196570137,438.23066228281795,214.53318879772223,386.33998205676556
labeled-data,healthy2,img144.png,1116.3574244504937,384.5506482558672,1042.994738613661,205.61726816603164,855.1146895193338,142.99058513458914,592.0826207872755,87.52123730674009,266.42386902377456,105.41457531572365,853.3253557184354,491.9106763097686,651.1306362169212,472.2280044998867,885.5333641346058,622.5320437753487,622.5012954025475,586.7453677573815,352.31189146689564,599.2707043636699,176.95717897885675,542.0120227349225,271.7918704264696,416.7586566720376,227.05852540401074,372.0253116495788
labeled-data,healthy2,img165.png,1137.829430061274,370.2359778486804,1069.8347456271365,191.3025977588448,869.4293599265206,134.0439161300974,606.3972911944622,85.73190350584179,291.4745422363515,112.5719105193171,713.7573192483636,481.1746735043785,894.4800331390976,463.2813354953949,697.6533150402785,597.4813705627716,914.1627049489795,599.2707043636699,164.43184237256827,584.9560339564832,439.9892477109151,577.7986987528898,210.95452119592554,386.33998205676556,339.7865548606071,423.91599187563105
labeled-data,healthy2,img172.png,1121.7254258531887,370.2359778486804,1057.3094090208479,184.14526255525135,860.4826909220288,146.56925273638586,588.5039531854787,92.88923870943518,270.0025366255712,98.25724011213026,661.8666390223113,474.01733830078507,826.4853487049601,474.01733830078507,615.343960198954,606.4280395672633,860.4826909220288,608.2173733681618,239.5838620102992,570.6413635492963,343.36522246240384,577.7986987528898,234.21586060760416,379.1826468531721,,
labeled-data,healthy2,img187.png,1121.7254258531887,386.33998205676556,1064.4667442244413,205.61726816603164,865.8506923247239,168.04125834716615,588.5039531854787,114.36124432021546,282.52787323185976,134.0439161300974,869.4293599265206,504.4360129160571,708.3893178456685,511.59334811965056,869.4293599265206,638.6360479834339,695.8639812393801,622.5320437753487,441.77858151181346,631.4787127798404,184.1145141824502,592.1133691600764,327.26121825431863,465.07066929629326,210.95452119592554,400.65465246395246
labeled-data,healthy2,img204.png,1134.2507624594773,395.2866510612574,1059.0987428217463,219.93193857321847,871.218693727419,178.77726115255626,611.7652925971573,123.30791332470721,293.2638760372499,137.6225837318941,806.8026768950781,542.0120227349225,656.4986376196163,499.068011513362,822.9066811031634,656.5293859924175,572.3999489773935,606.4280395672633,289.68520843545315,633.2680465807387,457.88258571989866,613.5853747708568,246.74119721389266,443.598663685513,,
labeled-data,healthy2,img212.png,1100.2534202424088,389.91864965856234,1014.3653977992876,221.72127237411684,840.800019112147,182.355928754353,570.6106151764952,123.30791332470727,271.79187042646964,151.93725413908095,728.0719896555505,529.4866861286341,763.8586656735177,499.0680115133621,735.229324859144,651.1613845897223,670.8133080268032,601.0600381645684,189.48251558514528,633.2680465807388,194.85051698784034,436.44132848191964,352.31189146689564,484.7533411061752,,
labeled-data,healthy2,img217.png,1071.624079428035,391.7079834594607,1001.8400611929992,223.5106061750152,819.3280135013667,168.04125834716615,543.7706081630199,112.5719105193171,232.42652680670582,134.0439161300974,654.7093038187179,506.2253467169555,830.0640163067569,488.3320087079719,638.6052996106328,635.0573803816371,842.5893529130453,617.1640423726535,107.17316074382089,617.1640423726535,384.5198998830661,610.0067071690602,153.69583956717815,414.9693228711393,278.94920563006303,454.33466649090315
