scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
labeled-data,lame2_11,img063.png,957.1067178769817,355.92130744149347,871.2186954338606,176.9879273516579,701.2319843485168,153.7265879399793,427.4639128110683,107.20390911662201,155.48517507451817,146.56925273638586,561.663947878445,486.54267490707355,677.9706449368382,486.54267490707355,504.40526624969766,604.638705766365,704.8106519503135,597.4813705627715,219.90119190685897,597.4813705627715,271.7918721329113,572.4306973501946,160.85317647721322,434.65199468102116,,
labeled-data,lame2_11,img070.png,919.5307080581163,404.2333200657491,889.1120334428442,225.2999399759135,708.3893195521102,160.8839231435727,439.9892494173568,105.41457531572371,130.4345018619412,164.46259074536943,701.2319843485168,466.86000309719157,606.397292900904,477.59600590258174,686.9173139413299,618.9533761735519,611.765294303599,586.7453677573815,354.1012269742357,631.4787127798403,200.21852009697707,588.5347015582798,243.16253131853762,481.17467350437846,153.6958412736198,432.8626608801228
labeled-data,lame2_11,img081.png,905.2160376509294,440.01999608371625,867.6400278320639,261.0866159938806,711.967987153907,175.19859355075954,427.4639128110683,112.5719105193171,89.27982444127899,184.14526255525135,669.0239759323464,497.2786777124636,540.1919422676648,488.3320087079718,717.335988556602,618.9533761735519,531.245273263173,597.4813705627715,255.6878679248261,636.8467141825354,135.80250326463624,576.0093649519913,169.799845481705,490.12134250887016,94.64782584397406,420.33732427383427
labeled-data,lame2_11,img088.png,896.2693686464376,400.6546524639524,847.957356022182,225.2999399759135,683.3386463395333,160.8839231435727,397.04523819579623,96.4679063112319,67.80781883049872,182.355928754353,599.2399576973105,504.43601291605705,,,633.2372999143793,624.3213775762468,,,164.43184407900995,654.740052191519,305.78921434998006,577.7986987528897,103.59449484846584,482.9640073052768,196.63985249518035,470.4386706989883
labeled-data,lame2_11,img099.png,917.7413742572179,391.7079834594606,849.7466898230804,225.2999399759135,683.3386463395333,169.8305921480645,395.25590439489787,107.20390911662201,83.91182303858392,164.46259074536943,509.77326765239263,497.2786777124636,672.6026435341431,499.06801151336197,488.3012620416124,624.3213775762468,710.1786533530086,597.4813705627715,73.17582023319379,640.4253817843321,244.95186511943598,624.3213775762468,67.80781883049872,461.4920016944965,153.6958412736198,511.5933481196505
labeled-data,lame2_11,img107.png,881.9546982392508,438.2306622828179,856.9040250266738,268.2439511974741,711.967987153907,182.355928754353,407.7812410011864,110.78257671841874,107.17316245026257,160.8839231435727,647.5519703215662,481.17467350437846,,,575.9786182856319,597.4813705627715,649.3413041224644,597.4813705627715,341.5758903679472,647.5827169879256,157.27450887541653,635.057380381637,218.11185810596064,500.85734531426033,117.90916525565268,472.22800449988665
labeled-data,lame2_11,img117.png,869.4293616329622,445.38799748641134,858.6933588275722,282.55862160466097,710.1786533530086,194.88126536064146,414.9385762047798,119.72924572291055,117.90916525565268,160.8839231435727,681.5493125386349,479.3853397034801,533.0346070640713,484.7533411061752,726.2826575610937,597.4813705627715,518.7199366568844,601.0600381645683,318.3145509562686,663.6867211960107,76.7544878349905,647.5827169879256,210.95452290236722,533.0653537304307,74.96515403409214,454.33466649090303
labeled-data,lame2_11,img134.png,862.2720264293688,354.1319736405951,805.0133448006214,196.67059916153983,658.2879731269562,164.46259074536943,389.88790299220284,110.78257671841874,114.33049765385599,162.67325694447106,527.6666056613763,475.80667210168434,669.0239759323464,452.54533269000586,522.2986042586812,604.638705766366,720.9146561583988,554.5373593412123,112.54116385295761,695.8947296121814,261.0558693275212,599.2707043636703,116.11983145475433,482.964007305277,187.69318349068857,513.3826819205492
labeled-data,lame2_11,img152.png,826.4853504114018,389.91864965856377,817.53868140691,246.77194558669515,694.0746491449233,178.77726115255746,434.6212480146617,128.6759147274031,191.2718510924853,166.25192454626819,697.6533167467201,456.1240002918027,543.7706098694615,463.2813354953958,744.1759955700774,538.4333551331272,534.8239408649697,561.6946945448053,377.36256638591436,627.9000451780444,112.54116385295761,618.9533761735522,270.002538332013,493.7000101106674,126.85583426014448,445.3879974864116
labeled-data,lame2_11,img155.png,835.4320194158935,346.9746384370032,812.1706800042149,203.8279343651347,694.0746491449233,168.04125834716734,432.83191421376335,128.6759147274031,200.21852009697704,168.04125834716655,676.1813111359398,456.1240002918026,545.5599436703599,454.334666490904,724.4933237601954,540.2226889340257,,,330.83988756255707,638.6360479834343,,,266.42387073021627,511.593348119651,191.2718510924853,445.38799748641173
labeled-data,lame2_11,img165.png,808.5920124024182,287.92662300735736,774.5946701853494,160.88392314357407,669.0239759323464,142.99058513459033,450.7252522227469,108.99324291752117,230.63719471224914,173.4092597498617,683.3386463395333,402.44398626485196,592.082622493717,436.4413284819206,720.9146561583988,491.9106763097698,595.6612900955138,534.8546875313302,228.84786091135078,636.8467141825358,400.62390579759295,549.1693579385167,227.05852711045242,461.492001694497,305.7892143499801,475.806672101684
labeled-data,lame2_11,img175.png,753.1226645745692,354.1319736405965,744.1759955700774,225.29993997591487,658.2879731269562,162.6732569444722,452.5145860236453,110.78257671841953,257.47720172572446,146.56925273638637,649.3413041224645,395.2866510612585,601.0292914982089,404.2333200657502,629.6586323125825,502.6466791151599,,,447.14658462095025,568.8520297483988,307.5785481508785,586.7453677573822,354.1012269742357,447.1773312873103,243.16253131853762,434.6519946810217
