scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
labeled-data,healthy7,img169.png,393.161910615138,286.6703829563432,424.02917100845644,221.34664584490181,508.73467627384196,212.7325266653711,609.950576633328,201.96487769095768,721.2162827022667,199.0935046311141,569.0335105305571,347.6870604780192,489.35290811989785,344.8156874181756,586.2617488896185,393.62902943551643,471.40682649587546,396.50040249536,682.4527463943783,382.1435371961421,701.8345145483224,389.321969845751,721.9341259672276,325.43391926423146,,
labeled-data,healthy7,img178.png,357.2697473670933,296.0023454008348,383.1121049056855,229.96076502443253,477.14957261556265,212.7325266653711,584.8260623596967,201.2470344259968,691.0668655739091,206.27193728072305,538.8840934021995,346.2513739480974,483.61016200021066,353.4298065977063,576.211943180166,389.321969845751,472.12466976083635,393.62902943551643,594.8758680691492,383.5792237260639,691.0668655739091,395.0647159654382,648.7141129412164,333.3301951788013,707.5772606680096,319.69117314454434
labeled-data,healthy7,img200.png,291.9460212090709,299.591562410228,315.63484895278043,229.96076570902122,408.2366301327358,217.03958693972513,518.7844929367135,204.83625143538993,635.7929451253392,208.42546776019438,383.8299591240654,349.8405909574906,471.40683744929447,349.1227476925297,368.7552505598866,397.9360897098705,473.56036724417714,394.346873385066,587.6974463729593,391.4755003252224,673.8386381682667,391.4755003252224,622.1539230910823,339.07294198307716,664.5066757237751,316.81980076928943
labeled-data,healthy7,img223.png,237.38993307204296,299.591562410228,260.36091755079156,229.24292244406033,348.6556391409816,217.75743020468602,454.8964423551939,205.55409470035082,573.3405810737415,204.11840817042903,374.49799667957376,354.1476505472559,391.7262350386352,349.8405909574906,366.60172076500396,400.08961950475316,441.97526358589784,379.9900080858481,587.6974463729593,392.1933435901833,481.456643158747,392.1933435901833,593.4401924926465,329.02313627362463,528.834298646166,338.35509871811627
labeled-data,healthy7,img227.png,225.90444083266866,301.0272489401498,245.2862089866128,229.24292244406033,328.5560277220765,219.1931167346078,442.6931068508587,204.83625143538993,556.1123427146799,205.55409470035082,369.4730938248475,353.42980728229503,350.80916893586425,354.1476505472559,366.60172076500396,399.37177623979227,397.4689811583224,385.7327542055353,584.8260733131158,392.9111868551442,479.30311336386427,393.6290301201051,589.850976167842,321.1268603590548,525.2450823213615,339.79078524803805
labeled-data,healthy7,img248.png,165.60560657595352,298.1558758803062,190.01227758462392,228.52507917909944,279.02484243977483,222.78233305941225,387.41917544886985,206.98978123027257,494.37782192804303,203.40056490546812,347.21995261105974,347.68706116260785,267.5393502004005,354.1476505472559,366.6017207650039,397.93608970987043,247.43973878149544,399.3717762397922,492.94213539812125,372.8115747516505,474.27821050913803,393.6290294355164,516.6309631418308,315.38411355477893,,
labeled-data,healthy7,img266.png,109.61383190900378,303.18077805044373,131.14912985783062,231.39645155435431,221.59738124290328,219.1931160500191,324.966811397272,206.27193728072302,442.69310685085867,210.5789968704884,223.75091103778595,348.4049037429801,253.1824849011826,357.01902292251077,294.8173942689145,380.7078499816316,248.1575820464563,399.3717748706149,357.2697583205122,397.2182437065548,474.99605377409887,395.782557176633,408.9544733976966,344.09784209944866,476.43174030402065,323.2803874155827
labeled-data,healthy7,img279.png,48.597154387327784,298.8737184606784,87.36069069521608,224.93586216970627,178.52678534524964,219.1931160500191,279.02484243977483,212.73252666537107,393.87976483351787,201.96487769095765,149.09521148185297,351.27627680282365,240.2613061318865,351.99412006778454,124.68854047318257,404.3966784099298,248.15758204645635,399.37177555520356,360.14113138035583,400.08961882016445,448.4358529705458,375.68294781149405,391.7262350386352,333.33019517880126,429.0540848166017,323.2803894693488
labeled-data,healthy7,img287.png,17.012050729048447,295.2845021358739,52.18637071213225,224.93586216970627,143.35246536216582,221.3466458449018,254.61817143110443,209.8611536055275,358.70544485043405,204.83625075080124,143.35246536216582,359.8903959823544,218.00816491809883,357.01902292251077,125.40638373814346,401.5253053500862,243.13267919173012,399.37177555520356,362.29466117523856,391.4754996406337,308.45641630317147,394.3468727004773,382.39427259414356,330.4588221189577,347.93779587602063,341.944314358332
labeled-data,healthy7,img303.png,,,2.6551909065400423,230.67860623562737,91.66775576169093,215.60389767144858,200.06208877078598,209.86115155176142,318.5062274893335,211.2968380816832,129.7134488046183,354.865491073862,81.6179500522384,352.71196127897935,111.76736718059595,387.1684379971023,364.4481964468307,397.21824370655474,246.7219009932441,400.0896167663983,355.8340772673,331.17666333015245,292.6638699507413,344.09784209944854,,
labeled-data,healthy7,img308.png,,,,,73.00383087270768,219.1931139962531,194.3193426510988,212.0146813466441,305.58504872003743,211.2968380816832,123.25285941997026,354.865491073862,50.75068965891995,354.1476478089011,128.99560553965742,400.80746003135926,42.85441374435011,397.2182437065548,357.98760706218263,394.3468706467112,248.1575875231658,401.5253032963201,337.17015237831674,323.28038741558265,291.2281834208195,339.7907825096832
